CustomerID;Recency;InvoiceNo;TotalPrice;Quantity; UnitPrice ;Country;Churn;Predicted_Churn
179500;455;2;21178;186; $17.251.282.051.282.100,00 ;31;1;1
179510;698;1;9138;118; $3.266,00 ;31;1;1
179540;125;6;113581;846; $20.024.590.163.934.400,00 ;31;1;1
179550;220;3;38249;81; $5.361.666.666.666.670,00 ;31;1;1
179560;251;1;1275;1; $12.750,00 ;31;1;1
179570;245;1;11006;287; $13.403.225.806.451.600,00 ;31;1;1
179610;2;13;28971;118; $3.015.833.333.333.330,00 ;31;0;0
179640;122;2;45460;301; $25.157.692.307.692.300,00 ;31;1;1
179650;10;10;168004;1055; $2.716.991.525.423.730,00 ;31;0;0
179660;34;4;92299;2221; $11.341.935.483.871.000,00 ;31;0;0
179670;639;1;11551;80; $17.222.916.666.666.700,00 ;31;1;1
179680;698;1;26223;160; $17.957.647.058.823.500,00 ;31;1;1
179700;5;1;58259;525; $2.965.806.451.612.900,00 ;31;0;0
179720;7;1;13037;37; $404.741.935.483.871,00 ;31;0;0
179740;250;1;17277;87; $31.995.238.095.238.100,00 ;31;1;1
179750;154;5;143988;535; $25.131.297.709.923.700,00 ;31;1;1
179760;667;1;31530;106; $30.653.846.153.846.200,00 ;31;1;1
179770;61;1;28814;342; $32.476.190.476.190.500,00 ;31;0;0
179780;455;1;29525;499; $22.058.333.333.333.300,00 ;31;1;1
179790;244;1;25317;121; $2.203.877.551.020.410,00 ;31;1;1
179870;158;1;19857;261; $9.092.307.692.307.690,00 ;31;1;1
179880;338;1;1337;4; $33.425,00 ;31;1;1
179940;38;3;36746;308; $23.548.648.648.648.600,00 ;31;0;0
179950;283;1;7610;133; $1.685,00 ;31;1;1
179970;65;4;127310;1630; $13.442.342.342.342.300,00 ;31;0;0
179990;303;2;37450;221; $27.416.129.032.258.100,00 ;31;1;1
180040;364;1;16758;78; $2.718,00 ;31;1;1
180050;182;1;9661;44; $24.297.297.297.297.300,00 ;31;1;1
180080;37;1;16250;130; $1.250,00 ;31;0;0
180110;697;1;10279;71; $23.610.714.285.714.300,00 ;31;1;1
180130;157;2;18729;285; $11.703.225.806.451.600,00 ;31;1;1
180140;30;1;16075;68; $27.534.375,00 ;31;0;0
180150;213;1;11247;157; $11.526.086.956.521.700,00 ;31;1;1
180160;153;3;55933;493; $29.294.444.444.444.400,00 ;31;1;1
180170;312;1;16500;100; $1.650,00 ;31;1;1
180220;244;1;62257;736; $1.545.497.382.198.950,00 ;31;1;1
180240;65;2;36692;184; $20.385.714.285.714.300,00 ;31;0;0
180270;305;1;10964;78; $25.223.809.523.809.500,00 ;31;1;1
180300;213;1;10955;21; $9.070,00 ;31;1;1
180320;101;1;5082;42; $1.114,00 ;31;1;1
180330;214;1;9797;253; $18.658.823.529.411.800,00 ;31;1;1
180350;244;1;23956;186; $3.005,00 ;31;1;1
180360;129;2;24865;163; $16.425,00 ;31;1;1
180370;126;2;4050;8; $50.625,00 ;31;1;1
180400;129;1;23900;96; $3.038.333.333.333.330,00 ;31;1;1
180410;67;11;194976;1876; $1.796.766.169.154.230,00 ;31;0;0
180430;486;1;27650;172; $25.772.727.272.727.300,00 ;31;1;1
180440;213;4;59653;352; $34.672.727.272.727.300,00 ;31;1;1
180590;276;1;12408;104; $23.616.666.666.666.700,00 ;31;1;1
180610;34;5;119861;419; $5.368.333.333.333.330,00 ;31;0;0
180620;193;2;41788;356; $35.885,00 ;31;1;1
180650;96;10;142808;616; $4.354.698.795.180.720,00 ;31;1;1
180690;2;2;101186;650; $2.221.979.695.431.470,00 ;31;0;0
180710;455;1;24383;157; $25.542.857.142.857.100,00 ;31;1;1
180720;158;1;24744;288; $885,00 ;31;1;1
180730;157;4;145533;1219; $3.106,00 ;31;1;1
180740;698;1;48960;190; $4.780.769.230.769.230,00 ;31;1;1
180750;31;3;56295;424; $24.184.375,00 ;31;0;0
180770;33;4;103597;709; $18.801.149.425.287.400,00 ;31;0;0
180780;189;1;13819;45; $3.280,00 ;31;1;1
180790;217;1;59335;1232; $6.595,00 ;31;1;1
180800;37;1;84150;330; $2.550,00 ;31;0;0
180810;275;1;11290;140; $12.471.428.571.428.600,00 ;31;1;1
180850;698;1;28122;78; $36.344.444.444.444.400,00 ;31;1;1
180860;69;1;10134;106; $1.480,00 ;31;0;0
180870;305;1;8528;1; $85.280,00 ;31;1;1
180880;92;1;16002;109; $18.974.358.974.359.000,00 ;31;1;1
180930;33;3;136564;1164; $1.248.125,00 ;31;0;0
180940;220;1;63300;1200; $46.333.333.333.333.300,00 ;31;1;1
180950;40;1;37475;225; $24.875,00 ;31;0;0
180960;154;1;14866;87; $23.176,00 ;31;1;1
180970;217;4;150746;870; $21.504.918.032.786.900,00 ;31;1;1
180990;247;1;16831;149; $21.389.473.684.210.500,00 ;31;1;1
181040;303;1;75464;362; $37.589.473.684.210.500,00 ;31;1;1
181050;303;1;11159;46; $21.272.222.222.222.200,00 ;31;1;1
181130;547;1;7632;72; $1.060,00 ;31;1;1
181160;276;3;45322;356; $18.046.666.666.666.700,00 ;31;1;1
181190;517;1;16591;125; $22.753.333.333.333.300,00 ;31;1;1
181200;97;1;10737;31; $3.810,00 ;31;1;1
181210;126;1;62717;433; $18.296.666.666.666.700,00 ;31;1;1
181220;4;3;75186;571; $2.076.095.890.410.960,00 ;31;0;0
181230;122;1;30080;392; $9.853.333.333.333.330,00 ;31;1;1
181250;61;1;19785;109; $22.125,00 ;31;0;0
181260;62;1;20683;144; $19.507.142.857.142.900,00 ;31;0;0
181290;68;1;10364;48; $22.885.714.285.714.300,00 ;31;0;0
181300;30;1;45591;386; $2.708.709.677.419.350,00 ;31;0;0
181330;36;1;93150;1350; $690,00 ;31;0;0
181350;60;4;55826;292; $2.196.875,00 ;31;0;0
181360;6;2;47266;202; $27.285,00 ;31;0;0
181420;128;2;90612;1276; $1.278,00 ;31;1;1
181440;36;5;119610;598; $31.906.666.666.666.700,00 ;31;0;0
181460;281;1;7665;27; $3.450,00 ;31;1;1
181490;38;2;54968;280; $28.485.714.285.714.300,00 ;31;0;0
181500;153;1;14196;96; $1.900.909.090.909.090,00 ;31;1;1
181540;182;1;15602;102; $2.484,00 ;31;1;1
181560;578;1;19489;73; $28.441.818.181.818.200,00 ;31;1;1
181580;2;1;34380;254; $13.770.833.333.333.300,00 ;31;0;0
181590;39;1;48821;139; $42.569.565.217.391.300,00 ;31;0;0
181610;184;2;61132;286; $34.678.125,00 ;31;1;1
181640;303;1;38453;184; $4.128.333.333.333.330,00 ;31;1;1
181670;244;1;39060;108; $3.616.666.666.666.670,00 ;31;1;1
181680;70;2;43866;228; $33.301.851.851.851.900,00 ;31;0;0
181690;62;1;19887;61; $3.478.888.888.888.890,00 ;31;0;0
181700;183;2;62901;279; $4.500,00 ;31;1;1
181710;1;3;70796;342; $45.053.125,00 ;31;0;0
181730;69;1;83080;664; $26.692.857.142.857.100,00 ;31;0;0
181740;302;1;10400;50; $2.080,00 ;31;1;1
181770;122;2;60887;347; $17.138.709.677.419.400,00 ;31;1;1
181780;250;4;150387;983; $22.928.865.979.381.400,00 ;31;1;1
181790;163;2;29560;323; $20.726.315.789.473.700,00 ;31;1;1
181800;2;3;94075;1059; $181.078.125,00 ;31;0;0
181830;69;1;25952;120; $4.095.263.157.894.740,00 ;31;0;0
181850;251;1;30425;183; $3.626.470.588.235.290,00 ;31;1;1
181960;216;1;22710;192; $16.961.904.761.904.800,00 ;31;1;1
182020;343;1;45513;197; $3.070.869.565.217.390,00 ;31;1;1
182030;218;1;15277;43; $41.805.263.157.894.700,00 ;31;1;1
182050;275;1;26496;116; $3.668.235.294.117.650,00 ;31;1;1
182090;30;1;11642;58; $30.075,00 ;31;0;0
182100;61;2;42277;323; $26.353.846.153.846.200,00 ;31;0;0
182110;191;1;12368;56; $33.925,00 ;31;1;1
182150;32;1;25398;118; $2.847.692.307.692.310,00 ;31;0;0
182160;122;1;42640;200; $3.395,00 ;31;1;1
182170;61;1;30385;223; $23.083.333.333.333.300,00 ;31;0;0
182180;6;2;66208;584; $17.866.666.666.666.700,00 ;31;0;0
182190;97;3;61745;292; $3.598.157.894.736.840,00 ;31;1;1
182210;6;3;67479;449; $24.985.365.853.658.500,00 ;31;0;0
182220;124;1;37496;335; $2.957.368.421.052.630,00 ;31;1;1
182230;191;4;141516;818; $21.911.111.111.111.100,00 ;31;1;1
182250;162;3;77642;445; $213.725,00 ;31;1;1
182270;189;1;9375;21; $8.650,00 ;31;1;1
182290;1;7;207752;860; $3.220.980.392.156.860,00 ;31;0;0
182300;61;4;121408;800; $16.347.368.421.052.600,00 ;31;0;0
182320;218;1;11092;107; $16.925,00 ;31;1;1
182350;33;2;72712;706; $2.300.943.396.226.410,00 ;31;0;0
182360;61;4;61515;322; $2.903.235.294.117.650,00 ;31;0;0
182370;3;4;66372;456; $2.585.238.095.238.090,00 ;31;0;0
182390;220;2;86683;405; $30.658.181.818.181.800,00 ;31;1;1
182410;31;5;86671;517; $3.260.980.392.156.860,00 ;31;0;0
182420;67;1;31426;118; $30.344.444.444.444.400,00 ;31;0;0
182450;6;3;135027;866; $2.734.347.826.086.960,00 ;31;0;0
182480;94;2;76622;511; $39.851.063.829.787.200,00 ;31;1;1
182500;312;1;31129;199; $33.514.285.714.285.700,00 ;31;1;1
182550;32;1;10330;74; $17.166.666.666.666.700,00 ;31;0;0
182570;276;2;45984;192; $2.707.692.307.692.310,00 ;31;1;1
182590;486;1;27424;116; $23.471.428.571.428.600,00 ;31;1;1
182600;101;1;53439;429; $18.607.692.307.692.300,00 ;31;1;1
182610;216;1;21346;102; $31.006.666.666.666.700,00 ;31;1;1
182630;157;2;81140;1048; $9.046.666.666.666.670,00 ;31;1;1
182650;248;1;45858;224; $3.929.310.344.827.590,00 ;31;1;1
182690;486;1;16860;76; $31.642.857.142.857.100,00 ;31;1;1
182700;334;1;14852;60; $2.893.333.333.333.330,00 ;31;1;1
182720;4;3;161394;1158; $21.589.247.311.828.000,00 ;31;0;0
182730;152;2;15300;60; $2.550,00 ;31;1;1
182740;91;1;17592;88; $3.671.818.181.818.180,00 ;31;1;1
182770;1;1;9904;68; $2.905,00 ;31;0;0
182800;161;1;15927;45; $4.054,00 ;31;1;1
182810;5;1;8082;54; $5.622.857.142.857.140,00 ;31;0;0
182820;217;2;17805;103; $5.199.166.666.666.670,00 ;31;1;1
182830;61;5;54279;363; $1.507.336.448.598.130,00 ;31;0;0
182870;1;1;85390;990; $9.539.473.684.210.530,00 ;31;0;0
